id,action_type,created,metadata_json,occurred_at,question,run,target_id,updated,user
qa3lfs6ziqkjwgc,page_view,2026-08-14 12:29:15.236Z,"{""from"": ""/de/questions/3o2fj1znev0krvz/proposals/question"", ""to"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas""}",2026-08-14 12:29:15.149Z,3o2fj1znev0krvz,,,2026-08-14 12:29:15.236Z,762fef61cd09705e
7xg1n456tdcujtd,proposal_view,2026-08-14 12:29:16.986Z,,2026-08-14 12:29:17.852Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:29:16.986Z,216bb226ec191993
kqggkngj21j0woo,subscribe,2026-08-14 12:29:25.590Z,,2026-08-14 12:29:25.589Z,3o2fj1znev0krvz,,usjpvaq5nnvjl9w,2026-08-14 12:29:25.590Z,762fef61cd09705e
i7hp8yt7arr0wrs,proposal_view,2026-08-14 12:29:34.782Z,,2026-08-14 12:29:35.632Z,76q0g006tjtp7gp,,8mnhz0jpnllu7jd,2026-08-14 12:29:34.782Z,216bb226ec191993
e3vc418cxzi3wyw,proposal_view,2026-08-14 12:29:39.786Z,,2026-08-14 12:29:40.658Z,76q0g006tjtp7gp,,yuk7erdsr4l9gbd,2026-08-14 12:29:39.786Z,216bb226ec191993
z0p5hraoz9yj4qb,proposal_view,2026-08-14 12:29:46.885Z,,2026-08-14 12:29:47.752Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:29:46.885Z,216bb226ec191993
d4hb2aro5l0tq5z,unsubscribe,2026-08-14 12:29:47.585Z,,2026-08-14 12:29:47.584Z,3o2fj1znev0krvz,,usjpvaq5nnvjl9w,2026-08-14 12:29:47.585Z,762fef61cd09705e
3f4yu51logq5858,proposal_view,2026-08-14 12:29:55.743Z,,2026-08-14 12:29:55.654Z,3o2fj1znev0krvz,,d8last7n0bdbqme,2026-08-14 12:29:55.743Z,762fef61cd09705e
vd1w3ojgo5rsirn,proposal_view,2026-08-14 12:30:01.393Z,,2026-08-14 12:30:01.303Z,3o2fj1znev0krvz,,usjpvaq5nnvjl9w,2026-08-14 12:30:01.393Z,762fef61cd09705e
xiyy06nwqz389jn,proposal_view,2026-08-14 12:30:04.480Z,,2026-08-14 12:30:05.352Z,76q0g006tjtp7gp,,8mnhz0jpnllu7jd,2026-08-14 12:30:04.480Z,216bb226ec191993
ma37kyssrcclbxb,proposal_view,2026-08-14 12:30:08.452Z,,2026-08-14 12:30:08.365Z,3o2fj1znev0krvz,,d8last7n0bdbqme,2026-08-14 12:30:08.452Z,762fef61cd09705e
2qrbw1798ou3sry,proposal_view,2026-08-14 12:30:09.405Z,,2026-08-14 12:30:10.270Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:30:09.405Z,216bb226ec191993
mw627mry03pdc3l,unsubscribe,2026-08-14 12:30:32.868Z,,2026-08-14 12:30:32.867Z,3o2fj1znev0krvz,,n8luy5w1pc5olz4,2026-08-14 12:30:32.868Z,762fef61cd09705e
3l4iewry7t2iruw,proposal_view,2026-08-14 12:30:43.274Z,,2026-08-14 12:30:44.143Z,76q0g006tjtp7gp,,yuk7erdsr4l9gbd,2026-08-14 12:30:43.274Z,216bb226ec191993
nmlp7z38asv9c23,proposal_view,2026-08-14 12:30:44.113Z,,2026-08-14 12:30:44.024Z,3o2fj1znev0krvz,,eesc7p17sxod25m,2026-08-14 12:30:44.113Z,762fef61cd09705e
knvt0um8s4y1apc,proposal_view,2026-08-14 12:30:46.578Z,,2026-08-14 12:30:47.444Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:30:46.578Z,216bb226ec191993
k6o479p70jodyem,page_view,2026-08-14 12:30:49.304Z,"{""from"": ""/de/questions/76q0g006tjtp7gp/proposals/ideas"", ""to"": ""/de/discourse""}",2026-08-14 12:30:50.176Z,76q0g006tjtp7gp,,,2026-08-14 12:30:49.304Z,216bb226ec191993
u5wt77poltpfvh4,page_view,2026-08-14 12:30:50.937Z,"{""from"": ""/de/discourse"", ""to"": ""/de/questions/76q0g006tjtp7gp/proposals/question""}",2026-08-14 12:30:51.810Z,76q0g006tjtp7gp,,,2026-08-14 12:30:50.937Z,216bb226ec191993
ywppno0noo7zwoc,page_view,2026-08-14 12:30:52.676Z,"{""from"": ""/de/questions/76q0g006tjtp7gp/proposals/question"", ""to"": ""/de/questions/76q0g006tjtp7gp/proposals/ideas""}",2026-08-14 12:30:53.544Z,76q0g006tjtp7gp,,,2026-08-14 12:30:52.676Z,216bb226ec191993
yapfjqil2cikvui,proposal_view,2026-08-14 12:30:59.404Z,,2026-08-14 12:31:00.270Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:30:59.404Z,216bb226ec191993
wvm49f28rzphu0u,page_view,2026-08-14 12:30:59.980Z,"{""from"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas"", ""to"": ""/de/post-study-survey""}",2026-08-14 12:30:59.890Z,3o2fj1znev0krvz,,,2026-08-14 12:30:59.980Z,762fef61cd09705e
vvhw69cbjxsdbin,proposal_view,2026-08-14 12:31:04.746Z,,2026-08-14 12:31:05.614Z,76q0g006tjtp7gp,,z5ovabzo2syrqbj,2026-08-14 12:31:04.746Z,216bb226ec191993
kyxqljnw6m3rq5b,proposal_view,2026-08-14 12:31:07.362Z,,2026-08-14 12:31:08.232Z,76q0g006tjtp7gp,,8mnhz0jpnllu7jd,2026-08-14 12:31:07.362Z,216bb226ec191993
ofaih7wbt8p6fg4,proposal_view,2026-08-14 12:31:19.215Z,,2026-08-14 12:31:20.080Z,76q0g006tjtp7gp,,z5ovabzo2syrqbj,2026-08-14 12:31:19.215Z,216bb226ec191993
vzriocx46qvg6zs,proposal_view,2026-08-14 12:31:22.398Z,,2026-08-14 12:31:23.266Z,76q0g006tjtp7gp,,yuk7erdsr4l9gbd,2026-08-14 12:31:22.398Z,216bb226ec191993
ip0okscv1hy1ivi,proposal_view,2026-08-14 12:31:24.093Z,,2026-08-14 12:31:24.964Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:31:24.093Z,216bb226ec191993
vyqc2g7xues4u20,subscribe,2026-08-14 12:32:04.526Z,,2026-08-14 12:32:04.525Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:32:04.526Z,216bb226ec191993
4spz6xtrfu3cfgt,proposal_view,2026-08-14 12:32:19.125Z,,2026-08-14 12:32:19.990Z,76q0g006tjtp7gp,,8mnhz0jpnllu7jd,2026-08-14 12:32:19.125Z,216bb226ec191993
w4yni0s1zc9hkfb,proposal_view,2026-08-14 12:32:34.451Z,,2026-08-14 12:32:35.319Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:32:34.451Z,216bb226ec191993
wpykklsofygpc0d,proposal_view,2026-08-14 12:32:39.601Z,,2026-08-14 12:32:40.457Z,76q0g006tjtp7gp,,l6ue0ntwy9qo9p6,2026-08-14 12:32:39.601Z,216bb226ec191993
ih0jv2d0ettftgb,proposal_view,2026-08-14 12:32:42.964Z,,2026-08-14 12:32:43.833Z,76q0g006tjtp7gp,,xtsnw7ypbsms4jl,2026-08-14 12:32:42.964Z,216bb226ec191993
7s4jcxi6imxf7a9,proposal_view,2026-08-14 12:32:48.294Z,,2026-08-14 12:32:49.160Z,76q0g006tjtp7gp,,l6ue0ntwy9qo9p6,2026-08-14 12:32:48.294Z,216bb226ec191993
51cuu1orcx3ydtt,proposal_view,2026-08-14 12:33:27.264Z,,2026-08-14 12:33:28.132Z,76q0g006tjtp7gp,,xtsnw7ypbsms4jl,2026-08-14 12:33:27.264Z,216bb226ec191993
gnznu71wr3580fx,proposal_view,2026-08-14 12:33:28.901Z,,2026-08-14 12:33:29.770Z,76q0g006tjtp7gp,,z5ovabzo2syrqbj,2026-08-14 12:33:28.901Z,216bb226ec191993
lvi2iq5qkh5iuko,proposal_view,2026-08-14 12:33:30.089Z,,2026-08-14 12:33:30.956Z,76q0g006tjtp7gp,,yuk7erdsr4l9gbd,2026-08-14 12:33:30.089Z,216bb226ec191993
y33yaieepnw8nx2,proposal_view,2026-08-14 12:33:37.665Z,,2026-08-14 12:33:38.532Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:33:37.665Z,216bb226ec191993
zmr9ina9d6ybqz3,proposal_view,2026-08-14 12:33:48.896Z,,2026-08-14 12:33:49.756Z,76q0g006tjtp7gp,,yuk7erdsr4l9gbd,2026-08-14 12:33:48.896Z,216bb226ec191993
fwstpmiun083t7o,proposal_view,2026-08-14 12:33:58.850Z,,2026-08-14 12:33:59.715Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:33:58.850Z,216bb226ec191993
18hsn3c7bczq4s4,page_view,2026-08-14 12:34:02.033Z,"{""from"": ""/de/questions/76q0g006tjtp7gp/proposals/ideas"", ""to"": ""/de/discourse""}",2026-08-14 12:34:02.902Z,76q0g006tjtp7gp,,,2026-08-14 12:34:02.033Z,216bb226ec191993
cnqjkcmgb2fwceo,page_view,2026-08-14 12:34:22.463Z,"{""from"": ""/de/discourse"", ""to"": ""/de/questions/3o2fj1znev0krvz/proposals/question""}",2026-08-14 12:34:23.331Z,3o2fj1znev0krvz,,,2026-08-14 12:34:22.463Z,216bb226ec191993
